wl,n
0.1862,0.39171
0.1962,0.45541
0.2062,0.51629
0.2162,0.57467
0.2262,0.63082
0.2362,0.68499
0.2462,0.73735
0.2562,0.78809
0.2662,0.83735
0.2762,0.88526
0.2862,0.93191
0.2962,0.97742
0.3062,1.0219
0.3162,1.0653
0.3262,1.1078
0.3362,1.1495
0.3462,1.1903
0.3562,1.2304
0.3662,1.2697
0.3762,1.3083
0.3862,1.3482
0.3962,1.3906
0.4062,1.4348
0.4162,1.4799
0.4262,1.5254
0.4362,1.5704
0.4462,1.6145
0.4562,1.6569
0.4662,1.6971
0.4762,1.7345
0.4862,1.7687
0.4962,1.7989
0.5062,1.8248
0.5162,1.8458
0.5262,1.8612
0.5362,1.8712
0.5462,1.8793
0.5562,1.8862
0.5662,1.8922
0.5762,1.8974
0.5862,1.902
0.5962,1.9063
0.6062,1.9103
0.6162,1.9144
0.6262,1.9188
0.6362,1.9235
0.6462,1.9289
0.6562,1.9351
0.6662,1.9424
0.6762,1.9509
0.6862,1.9609
0.6962,1.9718
