wl,n
4.89,7.9705
4.9,7.9836
4.91,7.9969
4.92,8.0103
4.93,8.0238
4.94,8.0371
4.95,8.0503
4.96,8.0633
4.97,8.076
4.98,8.0885
4.99,8.1009
5,8.1132
5.01,8.1254
5.02,8.1375
5.03,8.1495
5.04,8.1613
5.05,8.173
5.06,8.1845
5.07,8.1959
5.08,8.207
5.09,8.2181
5.1,8.229
5.11,8.2398
5.12,8.2506
5.13,8.2615
5.14,8.2724
5.15,8.2834
5.16,8.2946
5.17,8.3059
5.18,8.3175
5.19,8.3291
5.2,8.3407
5.21,8.3523
5.22,8.3639
5.23,8.3753
5.24,8.3865
5.25,8.3975
5.26,8.4082
5.27,8.4186
5.28,8.4288
5.29,8.4388
5.3,8.4487
5.31,8.4586
5.32,8.4685
5.33,8.4786
5.34,8.489
5.35,8.4996
5.36,8.5104
5.37,8.5215
5.38,8.5327
5.39,8.544
5.4,8.5555
5.41,8.5671
5.42,8.5788
5.43,8.5906
5.44,8.6024
5.45,8.6144
5.46,8.6265
5.47,8.6389
5.48,8.6514
5.49,8.664
5.5,8.6767
5.51,8.6893
5.52,8.7018
5.53,8.7142
5.54,8.7263
5.55,8.7383
5.56,8.7502
5.57,8.762
5.58,8.7737
5.59,8.7853
5.6,8.7968
5.61,8.8083
5.62,8.8197
5.63,8.831
5.64,8.8423
5.65,8.8534
5.66,8.8644
5.67,8.8752
5.68,8.886
5.69,8.8968
5.7,8.9075
5.71,8.9183
5.72,8.9292
5.73,8.9401
5.74,8.9512
5.75,8.9624
5.76,8.9736
5.77,8.9848
5.78,8.9961
5.79,9.0074
5.8,9.0187
5.81,9.03
5.82,9.0413
5.83,9.0526
5.84,9.0639
5.85,9.0752
5.86,9.0866
5.87,9.098
5.88,9.1094
5.89,9.1208
5.9,9.1321
5.91,9.1434
5.92,9.1546
5.93,9.1657
5.94,9.1768
5.95,9.1878
5.96,9.1988
5.97,9.2098
5.98,9.2207
5.99,9.2316
6,9.2424
6.01,9.2531
6.02,9.2638
6.03,9.2744
6.04,9.2849
6.05,9.2953
6.06,9.3056
6.07,9.316
6.08,9.3263
6.09,9.3366
6.1,9.3469
6.11,9.3573
6.12,9.3677
6.13,9.378
6.14,9.3884
6.15,9.3988
6.16,9.4091
6.17,9.4195
6.18,9.4299
6.19,9.4403
6.2,9.4507
6.21,9.4611
6.22,9.4715
6.23,9.482
6.24,9.4924
6.25,9.5029
6.26,9.5134
6.27,9.524
6.28,9.5346
6.29,9.5452
6.3,9.5559
6.31,9.5666
6.32,9.5775
6.33,9.5885
6.34,9.5995
6.35,9.6105
6.36,9.6214
6.37,9.6324
6.38,9.6432
6.39,9.6539
6.4,9.6645
6.41,9.6749
6.42,9.6851
6.43,9.6953
6.44,9.7054
6.45,9.7155
6.46,9.7256
6.47,9.7357
6.48,9.746
6.49,9.7563
6.5,9.7668
6.51,9.7774
6.52,9.7881
6.53,9.7988
6.54,9.8096
6.55,9.8204
6.56,9.8312
6.57,9.8421
6.58,9.8529
6.59,9.8636
6.6,9.8744
6.61,9.8852
6.62,9.896
6.63,9.9069
6.64,9.9177
6.65,9.9285
6.66,9.9392
6.67,9.9499
6.68,9.9605
6.69,9.971
6.7,9.9815
6.71,9.9919
6.72,10.002
6.73,10.013
6.74,10.023
6.75,10.033
6.76,10.043
6.77,10.053
6.78,10.063
6.79,10.073
6.8,10.082
6.81,10.092
6.82,10.101
6.83,10.111
6.84,10.12
6.85,10.129
6.86,10.138
6.87,10.147
6.88,10.157
6.89,10.166
6.9,10.175
6.91,10.185
6.92,10.194
6.93,10.203
6.94,10.212
6.95,10.222
6.96,10.231
6.97,10.24
6.98,10.249
6.99,10.258
7,10.268
7.01,10.277
7.02,10.286
7.03,10.296
7.04,10.305
7.05,10.315
7.06,10.325
7.07,10.335
7.08,10.345
7.09,10.355
7.1,10.365
7.11,10.375
7.12,10.385
7.13,10.395
7.14,10.406
7.15,10.416
7.16,10.426
7.17,10.437
7.18,10.447
7.19,10.457
7.2,10.468
7.21,10.478
7.22,10.488
7.23,10.499
7.24,10.509
7.25,10.519
7.26,10.53
7.27,10.54
7.28,10.549
7.29,10.559
7.3,10.569
7.31,10.578
7.32,10.588
7.33,10.597
7.34,10.607
7.35,10.616
7.36,10.626
7.37,10.636
7.38,10.646
7.39,10.656
7.4,10.666
7.41,10.677
7.42,10.687
7.43,10.697
7.44,10.707
7.45,10.717
7.46,10.726
7.47,10.736
7.48,10.745
7.49,10.755
7.5,10.764
7.51,10.774
7.52,10.783
7.53,10.792
7.54,10.802
7.55,10.811
7.56,10.82
7.57,10.83
7.58,10.839
7.59,10.849
7.6,10.858
7.61,10.867
7.62,10.877
7.63,10.886
7.64,10.896
7.65,10.905
7.66,10.914
7.67,10.923
7.68,10.932
7.69,10.941
7.7,10.95
7.71,10.959
7.72,10.968
7.73,10.977
7.74,10.986
7.75,10.995
7.76,11.004
7.77,11.013
7.78,11.022
7.79,11.031
7.8,11.041
7.81,11.05
7.82,11.059
7.83,11.068
7.84,11.076
7.85,11.085
7.86,11.094
7.87,11.102
7.88,11.111
7.89,11.119
7.9,11.127
7.91,11.136
7.92,11.144
7.93,11.153
7.94,11.162
7.95,11.17
7.96,11.179
7.97,11.188
7.98,11.197
7.99,11.206
8,11.214
8.01,11.223
8.02,11.232
8.03,11.241
8.04,11.25
8.05,11.259
8.06,11.268
8.07,11.277
8.08,11.286
8.09,11.295
8.1,11.304
8.11,11.313
8.12,11.322
8.13,11.331
8.14,11.34
8.15,11.349
8.16,11.358
8.17,11.367
8.18,11.376
8.19,11.386
8.2,11.395
8.21,11.404
8.22,11.414
8.23,11.423
8.24,11.432
8.25,11.442
8.26,11.452
8.27,11.461
8.28,11.471
8.29,11.48
8.3,11.49
8.31,11.499
8.32,11.509
8.33,11.518
8.34,11.528
8.35,11.538
8.36,11.547
8.37,11.557
8.38,11.566
8.39,11.576
8.4,11.585
8.41,11.594
8.42,11.604
8.43,11.613
8.44,11.622
8.45,11.631
8.46,11.64
8.47,11.649
8.48,11.657
8.49,11.666
8.5,11.675
8.51,11.684
8.52,11.692
8.53,11.701
8.54,11.709
8.55,11.718
8.56,11.726
8.57,11.735
8.58,11.743
8.59,11.751
8.6,11.76
8.61,11.768
8.62,11.776
8.63,11.784
8.64,11.792
8.65,11.801
8.66,11.809
8.67,11.817
8.68,11.825
8.69,11.833
8.7,11.841
8.71,11.849
8.72,11.857
8.73,11.865
8.74,11.873
8.75,11.881
8.76,11.889
8.77,11.897
8.78,11.905
8.79,11.913
8.8,11.921
8.81,11.929
8.82,11.938
8.83,11.946
8.84,11.955
8.85,11.963
8.86,11.972
8.87,11.98
8.88,11.988
8.89,11.997
8.9,12.005
8.91,12.012
8.92,12.02
8.93,12.028
8.94,12.035
8.95,12.043
8.96,12.051
8.97,12.059
8.98,12.067
8.99,12.075
9,12.084
9.01,12.092
9.02,12.101
9.03,12.11
9.04,12.12
9.05,12.129
9.06,12.138
9.07,12.146
9.08,12.155
9.09,12.163
9.1,12.172
9.11,12.18
9.12,12.188
9.13,12.196
9.14,12.204
9.15,12.212
9.16,12.221
9.17,12.229
9.18,12.237
9.19,12.246
9.2,12.255
9.21,12.264
9.22,12.273
9.23,12.281
9.24,12.29
9.25,12.299
9.26,12.308
9.27,12.316
9.28,12.324
9.29,12.333
9.3,12.341
9.31,12.349
9.32,12.357
9.33,12.365
9.34,12.373
9.35,12.381
9.36,12.389
9.37,12.397
9.38,12.406
9.39,12.414
9.4,12.423
9.41,12.431
9.42,12.44
9.43,12.448
9.44,12.457
9.45,12.465
9.46,12.474
9.47,12.482
9.48,12.49
9.49,12.499
9.5,12.507
9.51,12.516
9.52,12.524
9.53,12.533
9.54,12.541
9.55,12.549
9.56,12.558
9.57,12.566
9.58,12.575
9.59,12.583
9.6,12.591
9.61,12.6
9.62,12.608
9.63,12.616
9.64,12.624
9.65,12.632
9.66,12.64
9.67,12.647
9.68,12.655
9.69,12.662
9.7,12.67
9.71,12.678
9.72,12.685
9.73,12.693
9.74,12.7
9.75,12.708
9.76,12.715
9.77,12.723
9.78,12.73
9.79,12.738
9.8,12.745
9.81,12.753
9.82,12.76
9.83,12.768
9.84,12.775
9.85,12.783
9.86,12.79
9.87,12.798
9.88,12.805
9.89,12.813
9.9,12.82
9.91,12.828
9.92,12.835
9.93,12.843
9.94,12.85
9.95,12.858
9.96,12.865
9.97,12.872
9.98,12.88
9.99,12.887
10,12.895
10.01,12.903
10.02,12.91
10.03,12.918
10.04,12.926
10.05,12.934
10.06,12.942
10.07,12.95
10.08,12.959
10.09,12.967
10.1,12.975
10.11,12.983
10.12,12.991
10.13,12.999
10.14,13.007
10.15,13.014
10.16,13.022
10.17,13.029
10.18,13.037
10.19,13.044
10.2,13.052
10.21,13.059
10.22,13.066
10.23,13.074
10.24,13.081
10.25,13.088
10.26,13.096
10.27,13.103
10.28,13.111
10.29,13.119
10.3,13.126
10.31,13.134
10.32,13.142
10.33,13.149
10.34,13.157
10.35,13.165
10.36,13.172
10.37,13.18
10.38,13.187
10.39,13.195
10.4,13.202
10.41,13.21
10.42,13.217
10.43,13.225
10.44,13.232
10.45,13.239
10.46,13.247
10.47,13.254
10.48,13.261
10.49,13.268
10.5,13.276
10.51,13.283
10.52,13.29
10.53,13.298
10.54,13.305
10.55,13.313
10.56,13.321
10.57,13.329
10.58,13.337
10.59,13.345
10.6,13.352
10.61,13.36
10.62,13.368
10.63,13.376
10.64,13.383
10.65,13.39
10.66,13.397
10.67,13.404
10.68,13.412
10.69,13.419
10.7,13.426
10.71,13.434
10.72,13.441
10.73,13.449
10.74,13.457
10.75,13.465
10.76,13.473
10.77,13.481
10.78,13.489
10.79,13.497
10.8,13.505
10.81,13.512
10.82,13.519
10.83,13.526
10.84,13.533
10.85,13.539
10.86,13.546
10.87,13.552
10.88,13.559
10.89,13.565
10.9,13.572
10.91,13.579
10.92,13.585
10.93,13.592
10.94,13.599
10.95,13.606
10.96,13.613
10.97,13.619
10.98,13.626
10.99,13.633
11,13.639
11.01,13.646
11.02,13.653
11.03,13.66
11.04,13.667
11.05,13.674
11.06,13.682
11.07,13.689
11.08,13.697
11.09,13.704
11.1,13.712
11.11,13.719
11.12,13.726
11.13,13.734
11.14,13.741
11.15,13.748
11.16,13.755
11.17,13.762
11.18,13.769
11.19,13.776
11.2,13.783
11.21,13.79
11.22,13.797
11.23,13.804
11.24,13.811
11.25,13.819
11.26,13.826
11.27,13.833
11.28,13.84
11.29,13.847
11.3,13.854
11.31,13.861
11.32,13.868
11.33,13.875
11.34,13.882
11.35,13.888
11.36,13.895
11.37,13.902
11.38,13.908
11.39,13.915
11.4,13.922
11.41,13.929
11.42,13.935
11.43,13.942
11.44,13.949
11.45,13.956
11.46,13.963
11.47,13.97
11.48,13.977
11.49,13.984
11.5,13.991
11.51,13.998
11.52,14.005
11.53,14.012
11.54,14.019
11.55,14.027
11.56,14.034
11.57,14.041
11.58,14.048
11.59,14.055
11.6,14.062
11.61,14.069
11.62,14.076
11.63,14.082
11.64,14.089
11.65,14.096
11.66,14.103
11.67,14.11
11.68,14.117
11.69,14.124
11.7,14.132
11.71,14.139
11.72,14.146
11.73,14.153
11.74,14.161
11.75,14.168
11.76,14.174
11.77,14.181
11.78,14.187
11.79,14.193
11.8,14.199
11.81,14.205
11.82,14.211
11.83,14.217
11.84,14.222
11.85,14.228
11.86,14.234
11.87,14.241
11.88,14.247
11.89,14.254
11.9,14.261
11.91,14.268
11.92,14.275
11.93,14.282
11.94,14.29
11.95,14.297
11.96,14.304
11.97,14.312
11.98,14.319
11.99,14.326
12,14.333
12.01,14.34
12.02,14.347
12.03,14.353
12.04,14.36
12.05,14.367
12.06,14.373
12.07,14.379
12.08,14.386
12.09,14.392
12.1,14.398
12.11,14.404
12.12,14.41
12.13,14.416
12.14,14.422
12.15,14.428
12.16,14.435
12.17,14.441
12.18,14.447
12.19,14.454
12.2,14.461
12.21,14.467
12.22,14.474
12.23,14.481
12.24,14.487
12.25,14.494
12.26,14.5
12.27,14.506
12.28,14.512
12.29,14.518
12.3,14.524
12.31,14.529
12.32,14.535
12.33,14.541
12.34,14.547
12.35,14.553
12.36,14.559
12.37,14.566
12.38,14.572
12.39,14.579
12.4,14.587
12.41,14.594
12.42,14.601
12.43,14.608
12.44,14.614
12.45,14.621
12.46,14.627
12.47,14.633
12.48,14.639
12.49,14.645
12.5,14.651
12.51,14.657
12.52,14.663
12.53,14.669
12.54,14.676
12.55,14.682
12.56,14.689
12.57,14.695
12.58,14.702
12.59,14.708
12.6,14.714
12.61,14.721
12.62,14.727
12.63,14.733
12.64,14.74
12.65,14.746
12.66,14.754
12.67,14.761
12.68,14.768
12.69,14.776
12.7,14.784
12.71,14.791
12.72,14.799
12.73,14.806
12.74,14.813
12.75,14.819
12.76,14.826
12.77,14.832
12.78,14.838
12.79,14.844
12.8,14.85
12.81,14.856
12.82,14.862
12.83,14.868
12.84,14.875
12.85,14.882
12.86,14.889
12.87,14.896
12.88,14.903
12.89,14.911
12.9,14.918
12.91,14.925
12.92,14.932
12.93,14.939
12.94,14.946
12.95,14.952
12.96,14.958
12.97,14.964
12.98,14.97
12.99,14.976
13,14.982
13.01,14.988
13.02,14.993
13.03,14.999
13.04,15.004
13.05,15.01
13.06,15.016
13.07,15.021
13.08,15.027
13.09,15.033
13.1,15.038
13.11,15.044
13.12,15.05
13.13,15.057
13.14,15.063
13.15,15.07
13.16,15.076
13.17,15.083
13.18,15.09
13.19,15.097
13.2,15.104
13.21,15.11
13.22,15.117
13.23,15.123
13.24,15.129
13.25,15.135
13.26,15.141
13.27,15.147
13.28,15.153
13.29,15.159
13.3,15.165
13.31,15.171
13.32,15.177
13.33,15.183
13.34,15.19
13.35,15.196
13.36,15.202
13.37,15.209
13.38,15.215
13.39,15.221
13.4,15.227
13.41,15.234
13.42,15.24
13.43,15.245
13.44,15.251
13.45,15.257
13.46,15.262
13.47,15.267
13.48,15.272
13.49,15.277
13.5,15.282
13.51,15.288
13.52,15.293
13.53,15.299
13.54,15.304
13.55,15.31
13.56,15.316
13.57,15.322
13.58,15.328
13.59,15.334
13.6,15.34
13.61,15.346
13.62,15.352
13.63,15.358
13.64,15.364
13.65,15.37
13.66,15.376
13.67,15.383
13.68,15.389
13.69,15.395
13.7,15.401
13.71,15.407
13.72,15.413
13.73,15.419
13.74,15.425
13.75,15.431
13.76,15.437
13.77,15.443
13.78,15.449
13.79,15.455
13.8,15.46
13.81,15.466
13.82,15.471
13.83,15.476
13.84,15.482
13.85,15.487
13.86,15.492
13.87,15.497
13.88,15.503
13.89,15.508
13.9,15.513
13.91,15.519
13.92,15.524
13.93,15.529
13.94,15.535
13.95,15.54
13.96,15.545
13.97,15.55
13.98,15.556
13.99,15.561
14,15.566
